block_id	Bm_gene	Bm_chrf	Bm_statrtsite	Bm_length	Bm_sign	Pr_gene	Pr_chrf	Pr_statrtsite	Pr_length	Pr_sign	Sl_gene	Sl_chrf	Sl_statrtsite	Sl_length	Sl_sign	Tn_gene	Tn_chrf	Tn_statrtsite	Tn_length	Tn_sign	Hmel_gene	Hmel_chrf	Hmel_statrtsite	Hmel_length	Hmel_sign
0	KWMTBOMO00853	2	4462601	37061	-1	SWUPr00001640	1	5311176	33964	-1	SWUSl0046280	10	4026430	56927	1	Tni12232	2	2867610	38411	-1	HMEL008503g3.t1	7	2203250	17509	-1
0	KWMTBOMO00854	2	4465032	4808	1	SWUPr00001650	1	5318663	6469	1	SWUSl0046270	10	4017127	6733	-1	Tni12233	2	2868316	4227	1	HMEL008502g1.t1	7	2207780	2265	1
0	KWMTBOMO00861	2	4809668	3499	-1	SWUPr00001670	1	5674545	6517	1	SWUSl0046250	10	3717299	5952	-1	Tni12235	2	3109055	9307	1	HMEL008498g1.t1	7	2391803	2888	1
0	KWMTBOMO00867	2	5087043	983	1	SWUPr00000480	1	1422051	800	1	SWUSl0046170	10	3441690	2117	-1	Tni12239	2	3304435	821	1	HMEL037400g1.t1	7	2524880	806	-1
11	KWMTBOMO00868	2	5157552	1085	-1	SWUPr00000490	1	1487665	779	-1	SWUSl0046520	10	5158885	782	1	Tni12240	2	3360972	782	-1	HMEL008488g1.t1	7	2571602	782	-1
11	KWMTBOMO00879	2	5444660	1694	-1	SWUPr00000620	1	1857140	4217	-1	SWUSl0046630	10	5629095	8822	-1	Tni12255	2	3646420	3713	-1	HMEL037405g1.t1	7	2739180	3181	-1
11	KWMTBOMO00883	2	5578340	19421	-1	SWUPr00000660	1	2001553	22708	-1	SWUSl0046670	10	5783206	31606	1	Tni12258	2	3773368	24772	-1	HMEL007132g1.t1	7	2968559	11382	1
0	KWMTBOMO00884	2	5578471	11123	1	SWUPr00000670	1	2004756	8718	1	SWUSl0046660	10	5782188	11008	-1	Tni12259	2	3773382	10772	1	HMEL037407g1.t1	7	2967646	5710	-1
0	KWMTBOMO00886	2	5644610	47238	-1	SWUPr00000690	1	2167095	137883	-1	SWUSl0046690	10	6034487	144077	-1	Tni12260	2	3916126	119596	-1	HMEL007128g1.t1	7	2925340	30214	1
0	KWMTBOMO00889	2	5751204	10661	-1	SWUPr00000710	1	2247764	49067	-1	SWUSl0046700	10	6106213	47602	-1	Tni12261	2	3946198	27163	-1	HMEL037406g1.t1	7	2843811	29451	1
0	KWMTBOMO00891	2	5819645	7943	1	SWUPr00001560	1	4969136	8169	-1	SWUSl0046730	10	6241815	8068	-1	Tni12265	2	4017351	6396	1	HMEL010309g1.t1	7	2811967	6991	-1
12	KWMTBOMO00899	2	5979335	2136	1	SWUPr00001500	1	4814950	3196	-1	SWUSl0046790	10	6456829	2496	1	Tni12269	2	4145906	2919	1	HMEL009319g1.t1	7	3107196	2179	1
12	KWMTBOMO00903	2	6108666	1416	-1	SWUPr00001440	1	4683568	2224	1	SWUSl0046850	10	6592424	1138	-1	Tni12272	2	4255804	657	-1	HMEL037413g1.t1	7	3177291	544	-1
12	KWMTBOMO00904	2	6112087	1440	1	SWUPr00001430	1	4677116	596	-1	SWUSl0046860	10	6593766	2414	1	Tni12273	2	4257442	1086	1	HMEL009323g1.t1	7	3179052	451	1
12	KWMTBOMO00911	2	6239157	1134	1	SWUPr00001390	1	4549683	4277	-1	SWUSl0046910	10	6732605	2715	1	Tni12275	2	4329286	27577	1	HMEL009326g1.t1	7	3237312	2943	1
12	KWMTBOMO00913	2	6265506	15238	-1	SWUPr00001380	1	4525033	12659	1	SWUSl0046920	10	6758883	12154	-1	Tni12276	2	4372143	14608	-1	HMEL009327g1.t1	7	3251978	7595	-1
12	KWMTBOMO00915	2	6305487	15313	1	SWUPr00001360	1	4478031	17758	-1	SWUSl0046940	10	6803425	4823	1	Tni12279	2	4399226	5133	1	HMEL009330g1.t1	7	3271532	4349	1
12	KWMTBOMO00920	2	6356117	1274	1	SWUPr00001310	1	4410027	4512	-1	SWUSl0046970	10	6821443	6064	1	Tni12285	2	4413472	4511	1	HMEL037416g1.t1	7	3284169	10876	1
12	KWMTBOMO00922	2	6366737	38334	1	SWUPr00001290	1	4376259	13072	-1	SWUSl0046990	10	6855986	9754	1	Tni12287	2	4436005	12047	1	HMEL009335g1.t1	7	3300743	3602	1
12	KWMTBOMO00924	2	6430657	7424	1	SWUPr00001280	1	4344211	15384	-1	SWUSl0047010	10	6880650	25496	1	Tni12289	2	4457296	22030	1	HMEL009337g1.t1	7	3315546	6236	1
12	KWMTBOMO00925	2	6446536	1088	-1	SWUPr00001270	1	4322357	4780	1	SWUSl0047020	10	6913393	3161	-1	Tni12290	2	4484435	3146	-1	HMEL009338g1.t1	7	3323882	1498	-1
0	KWMTBOMO00928	2	6489356	6053	-1	SWUPr00001260	1	4279443	6466	1	SWUSl0047040	10	6954109	3781	-1	Tni12292	2	4542491	47311	-1	HMEL009340g1.t1	7	3341855	3793	-1
0	KWMTBOMO00930	2	6533547	4195	1	SWUPr00001250	1	4232300	4139	-1	SWUSl0047050	10	7007988	15880	1	Tni12293	2	4543178	11571	1	HMEL009341g1.t1	7	3370907	2380	1
0	KWMTBOMO00964	2	7561108	31571	-1	SWUPr00001090	1	3519223	18093	-1	SWUSl0047190	10	7357963	28566	1	Tni13217	2	5086056	33647	1	HMEL008442g1.t1	7	3741521	3859	1
0	KWMTBOMO00965	2	7577899	7135	1	SWUPr00001100	1	3552608	8439	1	SWUSl0047180	10	7331910	6380	-1	Tni13218	2	5077547	4659	-1	HMEL008441g1.t1	7	3733285	3488	-1
0	KWMTBOMO00981	2	7853257	6577	-1	SWUPr00000790	1	2685182	11957	-1	SWUSl0047550	10	8471878	8650	-1	Tni13051	2	5394540	5564	-1	HMEL015889g1.t1	7	4296241	4532	1
0	KWMTBOMO00982	2	7878027	23034	-1	SWUPr00000800	1	2705329	14652	-1	SWUSl0047570	10	8500122	15813	-1	Tni13048	2	5437449	15000	-1	HMEL015888g1.t1	7	4295836	9158	-1
0	KWMTBOMO00987	2	7945338	974	1	SWUPr00000830	1	2764627	851	1	SWUSl0047270	10	7805774	1171	-1	Tni13041	2	5487694	1574	-1	HMEL015883g1.t1	7	4231741	851	1
0	KWMTBOMO00990	2	8099387	15485	-1	SWUPr00000850	1	2891920	15447	-1	SWUSl0047360	10	8100926	27356	-1	Tni13031	2	5749563	12919	-1	HMEL037443g1.t1	7	4142718	5664	1
0	KWMTBOMO00993	2	8121698	18231	1	SWUPr00000870	1	2931576	14440	-1	SWUSl0047390	10	8119085	26537	1	Tni13035	2	5670721	17705	-1	HMEL037438g1.t1	7	4101670	5814	-1
0	KWMTBOMO00994	2	8163121	14537	-1	SWUPr00000890	1	2976129	22036	-1	SWUSl0047340	10	8029460	26614	1	Tni13034	2	5693970	17160	-1	HMEL015874g1.t1	7	4078849	6588	1
0	KWMTBOMO00995	2	8172891	7203	-1	SWUPr00000900	1	2996051	17703	-1	SWUSl0047330	10	8013319	14238	1	Tni13032	2	5720751	7336	1	HMEL015873g1.t1	7	4074192	3787	1
0	KWMTBOMO00997	2	8190342	8634	1	SWUPr00000910	1	2999352	12999	1	SWUSl0047320	10	7996311	8971	1	Tni13033	2	5706626	10315	-1	HMEL015872g1.t1	7	4068895	7170	-1
0	KWMTBOMO00999	2	8210181	2390	-1	SWUPr00000920	1	3015977	595	-1	SWUSl0047310	10	7989894	2487	1	Tni13037	2	5637888	2597	1	HMEL015871g1.t1	7	4058374	1670	1
0	KWMTBOMO01000	2	8210502	8188	1	SWUPr00000930	1	3019039	8849	1	SWUSl0047300	10	7979075	12207	-1	Tni13038	2	5630495	8868	-1	HMEL015870g1.t1	7	4049067	8203	-1
12	KWMTBOMO01006	2	8301992	2336	1	SWUPr00001010	1	3170819	1244	1	SWUSl0047470	10	8337536	1364	1	Tni13024	2	5915505	1358	1	HMEL015864g1.t1	7	3963182	1196	-1
0	KWMTBOMO01007	2	8314561	3718	-1	SWUPr00001030	1	3186824	9352	-1	SWUSl0047240	10	7760628	14528	1	Tni13023	2	5929584	5858	-1	HMEL015863g1.t1	7	3954462	4468	1
0	KWMTBOMO01011	2	8358351	4827	-1	SWUPr00001050	1	3244306	8126	-1	SWUSl0047220	10	7743491	77264	-1	Tni13209	2	5322350	5926	-1	HMEL015858g1.t1	7	3909819	5152	1
0	KWMTBOMO01016	3	38656	17060	1	SWUPr00104860	9	14036414	30951	1	SWUSl0082700	17	13460002	26291	-1	Tni08679	3	1171346	24647	-1	HMEL016010g1.t1	5	1146567	1367	-1
0	KWMTBOMO01018	3	76755	20269	-1	SWUPr00104870	9	14103923	33156	-1	SWUSl0082690	17	13381953	50841	1	Tni08678	3	1076862	69376	1	HMEL036618g1.t1	5	1121935	20628	1
0	KWMTBOMO01020	3	109415	6800	-1	SWUPr00104890	9	14123465	5328	-1	SWUSl0082670	17	13360225	5511	1	Tni08676	3	1057046	5585	1	HMEL013068g1.t1	20	12539519	4400	-1
0	KWMTBOMO01021	3	116296	14001	1	SWUPr00104900	9	14125364	13942	1	SWUSl0082660	17	13358900	17492	-1	Tni08674	3	1056244	14346	-1	HMEL016005g1.t1	5	1100679	8900	-1
0	KWMTBOMO01031	3	426306	7321	1	SWUPr00032260	3	24892237	2530	-1	SWUSl0024020	5	7748173	9231	-1	Tni10158	28	1399019	52803	1	HMEL013626g1.t1	10	156366	10510	-1
13	KWMTBOMO01043	3	847546	1103	1	SWUPr00105420	9	15289327	998	-1	SWUSl0082190	17	12242092	1095	1	Tni08635	3	183143	1074	1	HMEL010294g2.t1	5	260639	1004	1
13	KWMTBOMO01045	3	1115056	2205	1	SWUPr00105390	9	15077999	2755	-1	SWUSl0082210	17	12499862	1833	1	Tni08637	3	370552	3340	1	HMEL036598g1.t1	5	424496	2008	1
0	KWMTBOMO01046	3	1119475	1538	-1	SWUPr00105380	9	15073002	1478	1	SWUSl0082220	17	12504209	714	-1	Tni08638	3	375428	867	-1	HMEL010298g1.t1	5	429913	1403	-1
0	KWMTBOMO01047	3	1121456	5027	1	SWUPr00105360	9	15064268	7083	-1	SWUSl0082230	17	12504874	2188	1	Tni08639	3	375701	2729	1	HMEL010299g1.t1	5	430932	2909	1
13	KWMTBOMO01048	3	1129855	2288	-1	SWUPr00105340	9	15050004	5913	1	SWUSl0082240	17	12510761	1584	-1	Tni08640	3	380756	2483	-1	HMEL010300g1.t1	5	435946	820	-1
13	KWMTBOMO01050	3	1150936	7299	1	SWUPr00105300	9	15012248	7691	-1	SWUSl0082270	17	12522884	6546	1	Tni08643	3	398209	6762	1	HMEL010302g1.t1	5	449354	7170	1
13	KWMTBOMO01052	3	1271746	6644	1	SWUPr00105280	9	14920351	16457	-1	SWUSl0082300	17	12604461	17518	1	Tni08644	3	493077	3851	1	HMEL002995g1.t1	5	531544	4198	1
0	KWMTBOMO01053	3	1289505	5676	-1	SWUPr00105260	9	14888609	8750	1	SWUSl0082310	17	12626715	3429	-1	Tni08645	3	502278	4221	-1	HMEL002994g1.t1	5	542424	5786	-1
0	KWMTBOMO01054	3	1291836	1571	1	SWUPr00105250	9	14887247	2232	-1	SWUSl0082320	17	12627590	1776	1	Tni08646	3	502653	2554	1	HMEL002993g1.t1	5	543660	2873	1
0	KWMTBOMO01055	3	1298225	1622	-1	SWUPr00105240	9	14882074	1186	1	SWUSl0082380	17	12667097	1131	1	Tni08651	3	535163	2568	1	HMEL002992g1.t1	5	549641	1111	-1
0	KWMTBOMO01056	3	1298526	15180	1	SWUPr00105230	9	14880979	11301	-1	SWUSl0082370	17	12666408	6854	-1	Tni08650	3	534522	8026	-1	HMEL002991g1.t1	5	550467	8265	1
0	KWMTBOMO01057	3	1325665	5620	-1	SWUPr00105220	9	14860595	5489	1	SWUSl0082360	17	12649409	6532	1	Tni08649	3	517091	7696	1	HMEL002990g2.t1	5	573562	9521	-1
0	KWMTBOMO01059	3	1350145	12427	-1	SWUPr00105210	9	14843257	7598	1	SWUSl0082340	17	12634066	4733	1	Tni08648	3	509976	6177	1	HMEL002990g1.t1	5	582813	7125	-1
0	KWMTBOMO01062	3	1364715	1857	-1	SWUPr00105190	9	14832266	2306	1	SWUSl0082390	17	12673002	1692	-1	Tni08652	3	539403	1659	-1	HMEL002988g1.t1	5	592467	1452	-1
13	KWMTBOMO01064	3	1480506	1934	1	SWUPr00105160	9	14717987	2572	-1	SWUSl0082420	17	12781765	64002	1	Tni08654	3	626681	2672	1	HMEL036612g1.t1	5	701285	2124	1
0	KWMTBOMO01070	3	1631226	3009	1	SWUPr00105110	9	14557988	2293	-1	SWUSl0082440	17	12848413	1937	1	Tni08657	3	693674	2960	1	HMEL036606g1.t1	5	795399	2254	1
0	KWMTBOMO01071	3	1640325	4662	-1	SWUPr00105100	9	14552275	2998	1	SWUSl0082450	17	12852252	1567	-1	Tni08658	3	699294	2778	-1	HMEL036605g1.t1	5	801538	3265	-1
0	KWMTBOMO01072	3	1641006	8869	1	SWUPr00105090	9	14550854	12942	-1	SWUSl0082460	17	12852869	8363	1	Tni08662	3	704768	7663	1	HMEL017081g1.t1	5	802080	8571	1
0	KWMTBOMO01073	3	1657085	3369	-1	SWUPr00105080	9	14526611	6975	1	SWUSl0082470	17	12869574	2969	-1	Tni08663	3	717423	4936	-1	HMEL017080g1.t1	5	817053	2377	-1
0	KWMTBOMO01074	3	1658126	4875	1	SWUPr00105070	9	14524839	3230	-1	SWUSl0082480	17	12869831	4147	1	Tni08664	3	718509	3266	1	HMEL017079g1.t1	5	818177	3164	1
0	KWMTBOMO01076	3	1670046	4216	1	SWUPr00105050	9	14515779	9814	-1	SWUSl0082500	17	12877885	11527	1	Tni08666	3	726292	9957	1	HMEL017077g2.t1	5	827603	7712	1
13	KWMTBOMO01078	3	1678996	15710	1	SWUPr00105030	9	14493831	20542	-1	SWUSl0082510	17	12893391	11620	1	Tni08667	3	737985	14797	1	HMEL017076g1.t1	5	839751	15172	1
13	KWMTBOMO01079	3	1698745	1118	-1	SWUPr00105020	9	14464343	1504	1	SWUSl0082520	17	12911114	2585	-1	Tni08668	3	755934	3705	-1	HMEL017075g1.t1	5	860895	1602	-1
0	KWMTBOMO01112	3	2476022	2441	1	SWUPr00104630	9	13311431	2417	-1	SWUSl0081690	17	10999780	2462	1	Tni08703	3	1779375	2459	1	HMEL016267g1.t1	5	1681087	2408	-1
14	KWMTBOMO01113	3	2486931	8254	-1	SWUPr00104620	9	13302104	6762	1	SWUSl0081700	17	11006909	4522	-1	Tni08704	3	1786909	4916	-1	HMEL036623g1.t1	5	1673366	4978	1
14	KWMTBOMO01115	3	2500372	15059	1	SWUPr00104610	9	13284567	16875	-1	SWUSl0081720	17	11018073	12140	1	Tni08706	3	1794795	13421	1	HMEL016271g1.t1	5	1653064	11923	-1
14	KWMTBOMO01116	3	2518231	2288	-1	SWUPr00104600	9	13264132	2105	1	SWUSl0081730	17	11033308	2135	-1	Tni08707	3	1810455	2129	-1	HMEL016272g1.t1	5	1635740	2135	1
0	KWMTBOMO01118	3	2524662	18487	1	SWUPr00104580	9	13253613	9614	-1	SWUSl0081750	17	11048150	7819	1	Tni08709	3	1820097	5109	1	HMEL016266g1.t1	5	1682694	4062	1
14	KWMTBOMO01121	3	2563822	15638	1	SWUPr00104560	9	13228695	9281	-1	SWUSl0081790	17	11080606	7917	1	Tni08711	3	1832414	7678	1	HMEL016264g1.t1	5	1733421	2621	-1
14	KWMTBOMO01123	3	2632042	18168	1	SWUPr00104540	9	13141865	16108	-1	SWUSl0081810	17	11119777	24537	1	Tni08713	3	1870379	16896	1	HMEL016262g1.t1	5	1738807	10505	1
0	KWMTBOMO01127	3	2857166	3271	-1	SWUPr00104500	9	12922293	12241	1	SWUSl0081870	17	11382009	41399	-1	Tni08718	3	2097120	7527	-1	HMEL016255g1.t1	5	1922692	1930	-1
0	KWMTBOMO01129	3	2872917	4883	1	SWUPr00104490	9	12919573	3185	-1	SWUSl0081880	17	11385552	4395	1	Tni08719	3	2097596	4978	1	HMEL016254g1.t1	5	1923766	3225	1
0	KWMTBOMO01130	3	2881077	6370	1	SWUPr00104470	9	12905775	7581	-1	SWUSl0081890	17	11393438	7933	1	Tni08720	3	2103191	5661	1	HMEL016253g1.t1	5	1935771	4041	-1
0	KWMTBOMO01131	3	2897786	7372	-1	SWUPr00104450	9	12888561	4139	1	SWUSl0081900	17	11417463	5269	-1	Tni08721	3	2118434	9497	-1	HMEL016252g1.t1	5	1943906	2660	-1
0	KWMTBOMO01135	3	3115506	3297	-1	SWUPr00104390	9	12676321	3621	1	SWUSl0081940	17	11593307	5691	-1	Tni08728	3	2257061	4694	-1	HMEL016247g1.t1	5	2083402	4231	-1
0	KWMTBOMO01136	3	3167671	7078	-1	SWUPr00104380	9	12639912	7770	1	SWUSl0081970	17	11642535	6875	-1	Tni08729	3	2292393	5228	-1	HMEL008254g1.t1	5	2108415	4903	-1
15	KWMTBOMO01140	3	3229702	8398	1	SWUPr00104340	9	12580829	10749	-1	SWUSl0081350	17	10049764	8861	1	Tni08733	3	2334973	13209	1	HMEL008250g1.t1	5	2142730	5470	1
15	KWMTBOMO01143	3	3290681	22287	-1	SWUPr00104300	9	12510337	21589	1	SWUSl0081380	17	10124498	28778	-1	Tni08736	3	2386560	11738	-1	HMEL008246g1.t1	5	2185151	8630	-1
15	KWMTBOMO01147	3	3352751	19720	-1	SWUPr00104280	9	12460155	18549	1	SWUSl0081400	17	10173850	20437	-1	Tni08738	3	2420205	14994	-1	HMEL004014g1.t1	5	2216121	16673	-1
15	KWMTBOMO01153	3	3393222	1016	1	SWUPr00104240	9	12406087	824	-1	SWUSl0081430	17	10211294	953	1	Tni08742	3	2449389	824	1	HMEL008222g1.t1	5	2244774	824	1
15	KWMTBOMO01156	3	3445392	9024	1	SWUPr00104190	9	12337530	12508	-1	SWUSl0081480	17	10277570	8145	1	Tni08747	3	2492363	7976	1	HMEL003198g1.t1	5	2280869	7739	1
0	KWMTBOMO01157	3	3457381	768	-1	SWUPr00104180	9	12322109	573	1	SWUSl0081490	17	10289222	572	-1	Tni08748	3	2502925	1449	-1	HMEL036628g1.t1	5	2291255	591	-1
0	KWMTBOMO01158	3	3458822	5800	1	SWUPr00104170	9	12320878	5650	-1	SWUSl0081500	17	10289849	5411	1	Tni08749	3	2503150	5414	1	HMEL003197g1.t1	5	2291581	5828	1
15	KWMTBOMO01164	3	3691786	14004	1	SWUPr00104110	9	12149137	32219	-1	SWUSl0081560	17	10625199	15879	1	Tni08759	3	2740625	2380	1	HMEL008361g1.t1	5	2454345	10985	1
0	KWMTBOMO01170	3	3824525	4741	-1	SWUPr00104090	9	12003904	5570	1	SWUSl0081600	17	10791213	3729	-1	Tni08762	3	2872101	3649	-1	HMEL008360g1.t1	5	2535335	2375	-1
0	KWMTBOMO01171	3	3825196	27496	1	SWUPr00104080	9	12002897	22906	-1	SWUSl0081610	17	10792024	10877	1	Tni08763	3	2872802	13768	1	HMEL036636g1.t1	5	2562565	23293	-1
0	KWMTBOMO01172	3	3856885	773	-1	SWUPr00104070	9	11977029	425	1	SWUSl0081620	17	10805509	583	-1	Tni08764	3	2887470	1149	-1	HMEL036637g1.t1	5	2536002	590	1
0	KWMTBOMO01173	3	3858696	1952	1	SWUPr00104060	9	11971647	1541	-1	SWUSl0081630	17	10806298	2475	1	Tni08765	3	2889323	2435	1	HMEL036635g1.t1	5	2563728	1805	1
16	KWMTBOMO01219	3	5105795	41846	1	SWUPr00103690	9	10829491	50540	-1	SWUSl0081150	17	8987880	31396	1	Tni05048	3	3971775	11120	1	HMEL004058g3.t1	5	3283955	36083	1
16	KWMTBOMO01220	3	5244871	2288	1	SWUPr00103670	9	10684360	2062	-1	SWUSl0081160	17	9112965	2282	1	Tni05047	3	4038152	2965	1	HMEL007225g1.t1	5	3372652	2011	1
16	KWMTBOMO01221	3	5354791	3885	1	SWUPr00103660	9	10566580	3964	-1	SWUSl0081170	17	9200306	4098	1	Tni05046	3	4116629	4211	1	HMEL007222g1.t1	5	3433472	4830	1
16	KWMTBOMO01226	3	5542028	4410	1	SWUPr00103630	9	10363101	6973	-1	SWUSl0081200	17	9366034	3578	1	Tni05043	3	4250340	2644	1	HMEL007214g1.t1	5	3551975	1595	-1
0	KWMTBOMO01227	3	5562807	15148	-1	SWUPr00103620	9	10318215	36294	1	SWUSl0081210	17	9397943	26576	-1	Tni05042	3	4293000	39340	-1	HMEL007212g1.t1	5	3577690	22971	-1
0	KWMTBOMO01229	3	5645038	13179	1	SWUPr00103610	9	10252910	22660	-1	SWUSl0081230	17	9468937	23352	1	Tni05041	3	4317196	15732	1	HMEL007210g1.t1	5	3617618	7872	1
16	KWMTBOMO01232	3	5709588	17476	1	SWUPr00103580	9	10159929	25054	-1	SWUSl0081240	17	9505535	29582	1	Tni05038	3	4351127	27815	1	HMEL007208g1.t1	5	3631390	16420	1
0	KWMTBOMO01233	3	5731847	1124	-1	SWUPr00103560	9	10121485	1301	1	SWUSl0081250	17	9541902	930	-1	Tni05037	3	4382628	2558	-1	HMEL007207g1.t1	5	3651663	1290	-1
0	KWMTBOMO01234	3	5734098	1185	1	SWUPr00103550	9	10118666	815	-1	SWUSl0081260	17	9542503	1135	1	Tni05036	3	4383068	1635	1	HMEL007206g1.t1	5	3652595	923	1
16	KWMTBOMO01236	3	5797678	33627	1	SWUPr00103440	9	10002327	27509	-1	SWUSl0081290	17	9632748	27595	1	Tni05034	3	4431004	25451	1	HMEL007844g1.t1	5	3708154	17300	1
16	KWMTBOMO01237	3	5835097	785	-1	SWUPr00103430	9	9971446	614	1	SWUSl0081300	17	9664422	611	-1	Tni05033	3	4461033	620	-1	HMEL036666g1.t1	5	3731020	632	-1
0	KWMTBOMO01252	3	6346451	34875	1	SWUPr00103350	9	9476027	30902	-1	SWUSl0080790	17	7692281	23267	-1	Tni05025	3	4832607	29081	1	HMEL017894g4.t1	5	4060447	23371	1
17	KWMTBOMO01255	3	6741092	35955	1	SWUPr00102730	9	7767072	38436	1	SWUSl0079850	17	5280730	56923	1	Tni05022	3	5080009	60382	1	HMEL017902g2.t1	5	4312804	20040	1
17	KWMTBOMO01259	3	6949332	4707	1	SWUPr00102770	9	7943384	3812	1	SWUSl0079900	17	5542934	4403	1	Tni05019	3	5293623	4769	1	HMEL015054g3.t1	5	4452319	3227	1
17	KWMTBOMO01261	3	6968762	3429	1	SWUPr00102790	9	7963593	3213	1	SWUSl0079920	17	5555004	2825	1	Tni05018	3	5301944	7177	1	HMEL015052g1.t1	5	4464592	3231	1
17	KWMTBOMO01266	3	7129699	16988	1	SWUPr00102850	9	8137208	18971	1	SWUSl0079970	17	5697644	11611	1	Tni05014	3	5416652	9594	1	HMEL015047g1.t1	5	4581951	9694	1
17	KWMTBOMO01267	3	7150358	3256	-1	SWUPr00102860	9	8159148	2617	-1	SWUSl0079980	17	5714539	4038	-1	Tni05013	3	5432535	5946	-1	HMEL015046g1.t1	5	4596119	3753	-1
0	KWMTBOMO01270	3	7201108	7537	-1	SWUPr00102930	9	8227948	7059	-1	SWUSl0080030	17	5759426	19883	-1	Tni05009	3	5505723	4467	-1	HMEL008918g1.t1	5	4751811	4606	-1
0	KWMTBOMO01271	3	7205319	2237	1	SWUPr00102940	9	8231029	1209	1	SWUSl0080040	17	5759905	1047	1	Tni05008	3	5507005	1944	1	HMEL036678g1.t1	5	4753116	1358	1
0	KWMTBOMO01273	3	7216359	2821	1	SWUPr00102960	9	8237151	5227	1	SWUSl0080060	17	5762957	2441	1	Tni05006	3	5512253	2202	1	HMEL008921g1.t1	5	4757475	3173	1
0	KWMTBOMO01274	3	7234538	2809	-1	SWUPr00102980	9	8255865	3472	-1	SWUSl0080080	17	5775625	1928	-1	Tni05004	3	5524315	2314	-1	HMEL036680g1.t1	5	4768761	2104	-1
0	KWMTBOMO01276	3	7248028	3828	-1	SWUPr00102990	9	8266868	8894	-1	SWUSl0080090	17	5780399	3760	-1	Tni05003	3	5527948	3275	-1	HMEL036681g1.t1	5	4776183	5783	-1
0	KWMTBOMO01278	3	7290059	2297	1	SWUPr00103020	9	8300575	25024	1	SWUSl0080110	17	5796107	13221	1	Tni05000	3	5539024	16750	1	HMEL008926g1.t1	5	4789010	13326	1
17	KWMTBOMO01280	3	7300389	2873	1	SWUPr00103040	9	8330684	2120	1	SWUSl0080130	17	5812610	1202	1	Tni04998	3	5557016	2471	1	HMEL036683g1.t1	5	4804785	1489	1
17	KWMTBOMO01281	3	7314498	10939	-1	SWUPr00103050	9	8349592	16225	-1	SWUSl0080140	17	5821616	7378	-1	Tni04997	3	5567359	8746	-1	HMEL036684g1.t1	5	4815018	7966	-1
0	KWMTBOMO01291	3	7446198	11983	-1	SWUPr00103130	9	8528010	27066	-1	SWUSl0080190	17	5936784	21189	-1	Tni04992	3	5754796	116981	-1	HMEL008935g1.t1	5	4866092	6079	-1
0	KWMTBOMO01297	3	7608574	2017	-1	SWUPr00103180	9	8702012	2954	-1	SWUSl0080240	17	6087412	1702	-1	Tni04989	3	5776173	2919	-1	HMEL008942g1.t1	5	4986022	1952	-1
0	KWMTBOMO01300	3	7621265	7710	1	SWUPr00103190	9	8704376	9957	1	SWUSl0080260	17	6090741	3215	1	Tni04988	3	5763815	23909	1	HMEL008944g1.t1	5	4989744	3977	1
0	KWMTBOMO01302	3	7680575	8505	1	SWUPr00103210	9	8781787	10416	1	SWUSl0080280	17	6163248	9281	1	Tni04985	3	5859800	13632	1	HMEL036689g1.t1	5	5036153	5781	1
0	KWMTBOMO01303	3	7692024	2082	-1	SWUPr00103220	9	8793586	1039	-1	SWUSl0080290	17	6175384	792	-1	Tni04986	3	5873340	1370	-1	HMEL036690g1.t1	5	5042758	571	-1
17	KWMTBOMO01310	3	7904655	2308	1	SWUPr00103240	9	9007322	16728	1	SWUSl0080320	17	6391796	20091	1	Tni04980	3	6045774	8958	1	HMEL035756g1.t1	5	5196748	12855	1
0	KWMTBOMO01312	3	7915524	2028	-1	SWUPr00103250	9	9028057	3836	-1	SWUSl0080330	17	6414605	1636	-1	Tni04979	3	6056796	2674	-1	HMEL035755g1.t1	5	5214435	1113	-1
0	KWMTBOMO01313	3	7918815	519	1	SWUPr00103260	9	9029654	433	1	SWUSl0080340	17	6415284	427	1	Tni04978	3	6057234	1932	1	HMEL035754g1.t1	5	5215646	429	1
0	KWMTBOMO01314	3	7921734	2392	-1	SWUPr00103270	9	9031687	1688	-1	SWUSl0080350	17	6417239	1456	-1	Tni04977	3	6059808	2282	-1	HMEL035753g1.t1	5	5217531	1411	-1
17	KWMTBOMO01317	3	7941395	10587	1	SWUPr00103290	9	9045832	13957	1	SWUSl0080370	17	6428841	6123	1	Tni04975	3	6067079	4266	1	HMEL012239g1.t1	5	5228700	5809	1
17	KWMTBOMO01320	3	7983485	3925	1	SWUPr00103320	9	9095574	5175	1	SWUSl0080390	17	6453516	2057	1	Tni04972	3	6089980	3388	1	HMEL012241g3.t1	5	5255604	2807	1
0	KWMTBOMO01328	3	8033514	10514	-1	SWUPr00102710	9	7724354	25095	1	SWUSl0080420	17	6483010	12921	-1	Tni04970	3	6120437	11755	-1	HMEL012242g1.t1	5	5285435	10467	-1
0	KWMTBOMO01329	3	8037315	3294	1	SWUPr00102700	9	7720847	5734	-1	SWUSl0080430	17	6484053	6471	1	Tni04969	3	6121160	3355	1	HMEL035752g1.t1	5	5287074	4412	1
0	KWMTBOMO01331	3	8074175	2866	1	SWUPr00102680	9	7694594	2585	-1	SWUSl0080460	17	6513527	2588	1	Tni04967	3	6127513	16763	1	HMEL012245g2.t1	5	5311890	2579	1
