block_id	Bm_gene	Bm_chrf	Bm_statrtsite	Bm_length	Bm_sign	Pr_gene	Pr_chrf	Pr_statrtsite	Pr_length	Pr_sign
0	KWMTBOMO01434	3	10703409	1809	-1	SWUPr00101140	9	2903628	1630	-1
21	KWMTBOMO01440	3	10782930	9310	1	SWUPr00101210	9	3004135	9727	1
0	KWMTBOMO01441	3	10795839	2209	-1	SWUPr00101220	9	3023919	4250	-1
0	KWMTBOMO01442	3	10803889	4471	-1	SWUPr00101240	9	3056272	24268	-1
0	KWMTBOMO01444	3	10849929	18728	-1	SWUPr00101260	9	3069322	6335	-1
0	KWMTBOMO01445	3	10850960	4389	1	SWUPr00101230	9	3024670	3323	1
0	KWMTBOMO01446	3	10863120	21183	1	SWUPr00101280	9	3076262	29754	1
21	KWMTBOMO01455	3	10950499	958	-1	SWUPr00101320	9	3154641	746	-1
21	KWMTBOMO01458	3	11034329	39260	-1	SWUPr00101340	9	3218475	3500	-1
21	KWMTBOMO01462	3	11500233	1324	1	SWUPr00101380	9	3747524	7362	1
21	KWMTBOMO01463	3	11517732	10011	-1	SWUPr00101390	9	3759183	3649	-1
21	KWMTBOMO01465	3	11533512	3698	-1	SWUPr00101410	9	3775216	5328	-1
21	KWMTBOMO01468	3	11628357	1820	1	SWUPr00101430	9	3909739	2754	1
22	KWMTBOMO01472	3	11938507	5374	1	SWUPr00101480	9	4237822	736	1
22	KWMTBOMO01473	3	11955706	5812	-1	SWUPr00101490	9	4278518	31682	-1
22	KWMTBOMO01479	3	12104169	1588	-1	SWUPr00101550	9	4451985	1482	-1
0	KWMTBOMO01485	3	12232589	11104	-1	SWUPr00101660	9	4594889	16139	-1
0	KWMTBOMO01486	3	12234900	1081	1	SWUPr00101670	9	4596305	896	1
0	KWMTBOMO01487	3	12238439	1326	-1	SWUPr00101700	9	4608209	908	-1
0	KWMTBOMO01490	3	12317410	14564	1	SWUPr00101730	9	4747582	10992	-1
23	KWMTBOMO01494	3	12419330	15354	1	SWUPr00101770	9	4850943	1450	1
23	KWMTBOMO01496	3	12456609	4618	-1	SWUPr00101780	9	4874315	16876	-1
23	KWMTBOMO01497	3	12484430	21300	1	SWUPr00101790	9	4905872	14657	1
24	KWMTBOMO01512	3	12630559	3072	-1	SWUPr00100200	9	18677	800	-1
24	KWMTBOMO01517	3	12763369	2510	1	SWUPr00100250	9	245649	2412	1
0	KWMTBOMO01522	3	12824978	6308	-1	SWUPr00100300	9	326890	5601	-1
0	KWMTBOMO01527	3	12877689	2933	1	SWUPr00100370	9	370842	2306	1
24	KWMTBOMO01532	3	12938589	13324	1	SWUPr00100410	9	443249	15098	1
24	KWMTBOMO01533	3	12976989	63884	1	SWUPr00100430	9	586096	5800	1
24	KWMTBOMO01534	3	13062378	9131	-1	SWUPr00100440	9	637735	16628	-1
0	KWMTBOMO01573	3	14176539	1365	-1	SWUPr00100730	9	1765423	1168	-1
0	KWMTBOMO01574	3	14178550	3574	1	SWUPr00100740	9	1766940	2531	1
24	KWMTBOMO01579	3	14302140	24032	1	SWUPr00100790	9	1905703	34852	1
0	KWMTBOMO01606	4	19486	3985	1	SWUPr00058990	5	19537627	7429	-1
0	KWMTBOMO01608	4	129641	27846	-1	SWUPr00058960	5	19363873	16856	1
0	KWMTBOMO01617	4	439171	5089	-1	SWUPr00059070	5	19691523	12796	-1
0	KWMTBOMO01618	4	440302	2720	1	SWUPr00059090	5	19701707	2670	1
0	KWMTBOMO01620	4	456501	4524	-1	SWUPr00059100	5	19717453	5701	-1
0	KWMTBOMO01622	4	474082	903	1	SWUPr00059120	5	19726627	6812	1
25	KWMTBOMO01625	4	489802	9412	1	SWUPr00059900	5	21436366	5864	-1
25	KWMTBOMO01626	4	509601	9538	-1	SWUPr00059890	5	21419051	9728	1
0	KWMTBOMO01637	4	792931	13380	-1	SWUPr00059680	5	20999037	16512	1
0	KWMTBOMO01638	4	806431	7281	-1	SWUPr00059670	5	20984276	12250	1
0	KWMTBOMO01639	4	826431	12452	-1	SWUPr00059660	5	20970810	8639	1
0	KWMTBOMO01641	4	840032	6400	1	SWUPr00059640	5	20954737	2524	-1
0	KWMTBOMO01642	4	868941	19525	-1	SWUPr00059630	5	20921741	28040	1
0	KWMTBOMO01643	4	880451	8762	-1	SWUPr00059620	5	20910776	8201	1
0	KWMTBOMO01644	4	896421	7188	-1	SWUPr00059610	5	20884505	9041	1
0	KWMTBOMO01645	4	898332	811	1	SWUPr00059600	5	20880991	775	-1
25	KWMTBOMO01650	4	929441	4528	-1	SWUPr00059560	5	20850278	5787	1
26	KWMTBOMO01657	4	1046940	1206	1	SWUPr00061630	5	26164585	272	1
0	KWMTBOMO01662	4	1138709	19159	-1	SWUPr00061680	5	26244843	8924	-1
0	KWMTBOMO01665	4	1152989	9165	-1	SWUPr00061710	5	26263486	5505	-1
26	KWMTBOMO01666	4	1168449	11392	-1	SWUPr00061720	5	26283406	14113	-1
0	KWMTBOMO01667	4	1190779	2742	-1	SWUPr00061740	5	26310777	2564	-1
0	KWMTBOMO01668	4	1191250	15271	1	SWUPr00061750	5	26318951	6499	1
0	KWMTBOMO01669	4	1209320	7054	1	SWUPr00061760	5	26328972	6018	1
26	KWMTBOMO01671	4	1241099	16765	-1	SWUPr00061770	5	26359365	19366	-1
0	KWMTBOMO01690	4	1659788	2352	-1	SWUPr00061840	5	26683516	2511	-1
0	KWMTBOMO01692	4	1667099	2892	1	SWUPr00061860	5	26686956	6453	1
27	KWMTBOMO01694	4	1690458	12775	-1	SWUPr00061880	5	26713596	4251	-1
0	KWMTBOMO01696	4	1740888	3457	-1	SWUPr00061900	5	26760723	2645	-1
0	KWMTBOMO01697	4	1743189	20254	1	SWUPr00061910	5	26768909	18326	1
27	KWMTBOMO01699	4	1785128	7749	-1	SWUPr00061920	5	26802764	12717	-1
27	KWMTBOMO01700	4	1788839	4152	1	SWUPr00061930	5	26806849	3801	1
0	KWMTBOMO01701	4	1801288	4568	-1	SWUPr00061950	5	26829699	6445	-1
27	KWMTBOMO01705	4	2077455	1506	1	SWUPr00061990	5	27078502	1247	1
0	KWMTBOMO01707	4	2156404	13537	-1	SWUPr00062010	5	27168693	15575	-1
0	KWMTBOMO01708	4	2157375	22054	1	SWUPr00062020	5	27169447	15500	1
0	KWMTBOMO01709	4	2191095	27808	1	SWUPr00062030	5	27192181	18320	1
0	KWMTBOMO01719	4	2365044	1477	-1	SWUPr00062070	5	27337603	1292	-1
0	KWMTBOMO01720	4	2370614	4056	-1	SWUPr00062080	5	27345183	4973	-1
28	KWMTBOMO01742	4	3271494	4383	-1	SWUPr00060160	5	22437053	7113	-1
28	KWMTBOMO01743	4	3272835	9571	1	SWUPr00060170	5	22440512	9074	1
0	KWMTBOMO01748	4	3592983	4572	-1	SWUPr00060200	5	22687980	5420	-1
0	KWMTBOMO01752	4	3691353	6068	-1	SWUPr00060230	5	22803736	8654	-1
0	KWMTBOMO01753	4	3691824	2700	1	SWUPr00060240	5	22805679	1957	1
0	KWMTBOMO01755	4	3707774	17219	1	SWUPr00060260	5	22822702	23251	1
28	KWMTBOMO01756	4	3746153	10038	-1	SWUPr00060280	5	22868898	11451	-1
28	KWMTBOMO01757	4	3748514	3675	1	SWUPr00060290	5	22871428	5183	1
0	KWMTBOMO01758	4	3804743	2321	-1	SWUPr00060300	5	23038967	112236	-1
29	KWMTBOMO01771	4	4247639	20227	1	SWUPr00060390	5	23372971	26876	1
29	KWMTBOMO01772	4	4294878	16113	-1	SWUPr00060410	5	23459753	46894	-1
29	KWMTBOMO01774	4	4411879	10002	1	SWUPr00060430	5	23561616	9600	1
0	KWMTBOMO01775	4	4430398	4535	-1	SWUPr00060440	5	23580278	4791	-1
0	KWMTBOMO01776	4	4433259	6783	1	SWUPr00060450	5	23581760	3757	1
0	KWMTBOMO01778	4	4470348	6317	-1	SWUPr00060480	5	23616229	9858	-1
0	KWMTBOMO01779	4	4471579	3203	1	SWUPr00060500	5	23618257	8652	1
0	KWMTBOMO01784	4	4522289	27399	1	SWUPr00060510	5	23634091	31592	1
0	KWMTBOMO01785	4	4621178	64397	-1	SWUPr00060520	5	23705824	14988	-1
30	KWMTBOMO01791	4	4737588	5393	-1	SWUPr00059930	5	21536681	973	-1
30	KWMTBOMO01794	4	4963042	2504	1	SWUPr00059960	5	21823795	1109	1
30	KWMTBOMO01795	4	5099811	2773	-1	SWUPr00059980	5	21992991	3757	-1
0	KWMTBOMO01799	4	5138021	1413	-1	SWUPr00060030	5	22030706	1398	-1
0	KWMTBOMO01801	4	5149541	4017	-1	SWUPr00060060	5	22038741	4577	-1
0	KWMTBOMO01802	4	5157292	14255	1	SWUPr00060070	5	22050329	9256	1
0	KWMTBOMO01804	4	5191952	8491	1	SWUPr00060100	5	22085397	5459	1
31	KWMTBOMO01814	4	5521301	3391	-1	SWUPr00059210	5	20124099	6943	-1
31	KWMTBOMO01818	4	5571452	36599	1	SWUPr00059270	5	20181266	9015	1
31	KWMTBOMO01820	4	5621222	32610	1	SWUPr00059300	5	20248326	46553	1
31	KWMTBOMO01821	4	5656742	46976	1	SWUPr00059330	5	20402901	7421	1
31	KWMTBOMO01824	4	5740496	1392	1	SWUPr00059370	5	20440114	938	1
0	KWMTBOMO01825	4	5751135	7393	-1	SWUPr00059380	5	20457124	7960	-1
0	KWMTBOMO01826	4	5758366	1437	1	SWUPr00059410	5	20506753	1105	1
31	KWMTBOMO01827	4	5787035	26645	-1	SWUPr00059420	5	20521392	8712	-1
0	KWMTBOMO01830	4	5854645	15203	-1	SWUPr00059470	5	20645882	13035	-1
0	KWMTBOMO01831	4	5856406	6523	1	SWUPr00059480	5	20648313	10492	1
0	KWMTBOMO01832	4	5868265	1821	-1	SWUPr00059490	5	20667776	3676	-1
31	KWMTBOMO01835	4	5886156	8065	1	SWUPr00059520	5	20697704	11563	1
32	KWMTBOMO01838	4	5947715	10395	-1	SWUPr00061620	5	26091114	63169	1
0	KWMTBOMO01839	4	6034315	6614	-1	SWUPr00061610	5	26052114	4474	1
0	KWMTBOMO01840	4	6037426	2077	1	SWUPr00061600	5	26049633	1779	-1
0	KWMTBOMO01841	4	6041725	1333	-1	SWUPr00061590	5	26045377	1010	1
32	KWMTBOMO01850	4	6381003	7039	1	SWUPr00061470	5	25781281	10154	-1
32	KWMTBOMO01851	4	6414032	23653	-1	SWUPr00061460	5	25742460	24555	1
33	KWMTBOMO01856	4	6509672	19716	-1	SWUPr00061430	5	25644451	18376	1
33	KWMTBOMO01860	4	6603762	22331	1	SWUPr00061390	5	25562618	17604	-1
33	KWMTBOMO01866	4	7103388	39708	-1	SWUPr00061320	5	25045540	35152	1
0	KWMTBOMO01877	4	7282769	8483	1	SWUPr00061220	5	24881534	3335	-1
0	KWMTBOMO01878	4	7293268	1977	-1	SWUPr00061210	5	24876812	1324	1
0	KWMTBOMO01879	4	7295999	2240	1	SWUPr00061200	5	24872484	1713	-1
33	KWMTBOMO01880	4	7313198	6272	-1	SWUPr00061180	5	24860531	2260	1
33	KWMTBOMO01881	4	7318709	7637	1	SWUPr00061170	5	24855827	12704	-1
0	KWMTBOMO01882	4	7331078	2071	-1	SWUPr00061160	5	24839025	2210	1
33	KWMTBOMO01883	4	7341749	8819	1	SWUPr00061150	5	24830511	3353	-1
0	KWMTBOMO01884	4	7362708	8077	-1	SWUPr00061130	5	24802852	10877	1
0	KWMTBOMO01885	4	7371739	1903	1	SWUPr00061120	5	24787181	1364	-1
0	KWMTBOMO01887	4	7392658	2239	-1	SWUPr00061080	5	24745966	2911	-1
0	KWMTBOMO01889	4	7423158	20305	-1	SWUPr00061070	5	24720709	14163	1
0	KWMTBOMO01890	4	7424859	1387	1	SWUPr00061060	5	24716666	1326	-1
0	KWMTBOMO01891	4	7430538	2981	-1	SWUPr00061050	5	24711013	4131	1
0	KWMTBOMO01892	4	7440339	2612	1	SWUPr00061040	5	24706676	5801	-1
34	KWMTBOMO01893	4	7461588	9394	-1	SWUPr00061020	5	24684247	6467	1
0	KWMTBOMO01894	4	7496028	15188	-1	SWUPr00061010	5	24667784	12852	1
0	KWMTBOMO01895	4	7503759	5046	1	SWUPr00061000	5	24660288	10735	-1
0	KWMTBOMO01896	4	7515958	7135	-1	SWUPr00060990	5	24645802	2572	1
0	KWMTBOMO01897	4	7523999	9954	1	SWUPr00060980	5	24644792	7882	-1
34	KWMTBOMO01899	4	7617989	29947	1	SWUPr00060950	5	24529913	24512	-1
34	KWMTBOMO01904	4	7808764	25349	1	SWUPr00060940	5	24410664	11550	-1
0	KWMTBOMO01910	4	7993823	11153	-1	SWUPr00060870	5	24223294	16992	1
0	KWMTBOMO01913	4	8011913	3750	-1	SWUPr00060860	5	24212670	6011	1
35	KWMTBOMO01917	4	8056973	8128	-1	SWUPr00060820	5	24187168	6278	-1
0	KWMTBOMO01920	4	8067784	12028	1	SWUPr00060790	5	24169323	13997	-1
0	KWMTBOMO01921	4	8087243	7408	-1	SWUPr00060780	5	24133823	19579	1
0	KWMTBOMO01922	4	8090344	36969	1	SWUPr00060770	5	24126272	24143	-1
35	KWMTBOMO01923	4	8137994	10217	1	SWUPr00060760	5	24091684	13474	-1
0	KWMTBOMO01925	4	8166164	8622	1	SWUPr00060720	5	24037529	6974	-1
0	KWMTBOMO01926	4	8172133	447	-1	SWUPr00060730	5	24033891	315	1
35	KWMTBOMO01927	4	8186974	6986	1	SWUPr00060700	5	24026444	2897	-1
35	KWMTBOMO01928	4	8209823	12745	-1	SWUPr00060690	5	23996677	19445	1
0	KWMTBOMO01932	4	8241844	1517	1	SWUPr00060670	5	23978237	1700	-1
0	KWMTBOMO01933	4	8245683	2024	-1	SWUPr00060660	5	23973277	1077	1
0	KWMTBOMO01936	4	8268098	5496	1	SWUPr00060650	5	23970554	6013	-1
0	KWMTBOMO01937	4	8299397	18574	-1	SWUPr00060640	5	23945777	12417	1
0	KWMTBOMO01938	4	8304247	1152	-1	SWUPr00060630	5	23928659	947	1
0	KWMTBOMO01939	4	8307808	6124	1	SWUPr00060550	5	23850505	5584	1
0	KWMTBOMO01940	4	8319657	4789	-1	SWUPr00060560	5	23859455	1909	1
0	KWMTBOMO01943	4	8351088	1703	1	SWUPr00060580	5	23873705	1571	-1
0	KWMTBOMO01945	4	8365158	12747	1	SWUPr00060590	5	23877352	4461	1
35	KWMTBOMO01947	4	8393828	4477	1	SWUPr00060610	5	23897253	4684	1
0	KWMTBOMO01948	4	8431097	30248	-1	SWUPr00060620	5	23923666	19926	-1
0	KWMTBOMO01950	4	8459748	26169	1	SWUPr00060540	5	23842015	14257	-1
35	KWMTBOMO01951	4	8488357	1757	-1	SWUPr00060530	5	23826217	956	1
0	KWMTBOMO01954	4	8611438	1764	1	SWUPr00063540	5	30872586	1352	-1
0	KWMTBOMO01955	4	8697241	11390	-1	SWUPr00063520	5	30767151	8047	1
0	KWMTBOMO01956	4	8700832	12907	1	SWUPr00063500	5	30755872	3183	-1
0	KWMTBOMO01958	4	8726972	2920	1	SWUPr00063470	5	30746873	6813	-1
0	KWMTBOMO01960	4	8795042	9128	1	SWUPr00063450	5	30696117	10881	-1
0	KWMTBOMO01961	4	8821172	1458	1	SWUPr00063440	5	30670364	3870	-1
0	KWMTBOMO01962	4	8824681	1829	-1	SWUPr00063430	5	30664826	1164	1
0	KWMTBOMO01965	4	8842811	8525	-1	SWUPr00063420	5	30663656	15032	-1
36	KWMTBOMO01997	4	9651363	22064	1	SWUPr00063070	5	29916712	17544	-1
0	KWMTBOMO01998	4	9677512	2356	-1	SWUPr00063060	5	29895672	2785	1
0	KWMTBOMO01999	4	9694473	1331	1	SWUPr00063050	5	29891792	349	-1
36	KWMTBOMO02001	4	9716532	13088	-1	SWUPr00063040	5	29865937	22293	1
36	KWMTBOMO02002	4	9766292	1300	-1	SWUPr00063020	5	29807705	902	1
36	KWMTBOMO02004	4	9794983	1569	1	SWUPr00063000	5	29783589	1430	-1
0	KWMTBOMO02005	4	9799012	842	-1	SWUPr00062990	5	29780014	649	1
0	KWMTBOMO02006	4	9808363	4394	1	SWUPr00062980	5	29775446	3334	-1
0	KWMTBOMO02007	4	9819212	2829	-1	SWUPr00062970	5	29768074	2103	1
0	KWMTBOMO02013	4	10210305	4525	-1	SWUPr00062860	5	29386826	4931	1
0	KWMTBOMO02014	4	10215026	2764	1	SWUPr00062850	5	29384501	2540	-1
0	KWMTBOMO02015	4	10224385	5737	-1	SWUPr00062840	5	29371105	8971	1
0	KWMTBOMO02016	4	10226246	1293	1	SWUPr00062830	5	29368555	1646	-1
0	KWMTBOMO02024	4	10606960	3780	-1	SWUPr00062780	5	28979143	4772	1
0	KWMTBOMO02025	4	10608851	1680	1	SWUPr00062770	5	28976047	1484	-1
0	KWMTBOMO02028	4	10642011	4400	1	SWUPr00062740	5	28955898	16155	-1
0	KWMTBOMO02033	4	10670350	6957	-1	SWUPr00062710	5	28844220	94778	1
0	KWMTBOMO02034	4	10738810	5889	1	SWUPr00062720	5	28852286	6754	-1
0	KWMTBOMO02036	4	10751839	3238	-1	SWUPr00062700	5	28836238	4787	1
0	KWMTBOMO02037	4	10764850	1196	1	SWUPr00062680	5	28820356	1337	1
0	KWMTBOMO02038	4	10772529	5404	-1	SWUPr00062690	5	28830197	6664	-1
0	KWMTBOMO02039	4	10781220	7756	1	SWUPr00062670	5	28814136	6555	-1
37	KWMTBOMO02042	4	10882439	3786	-1	SWUPr00062630	5	28737511	2026	1
37	KWMTBOMO02045	4	11023226	7558	-1	SWUPr00062620	5	28599566	1988	1
37	KWMTBOMO02046	4	11031207	15607	1	SWUPr00062600	5	28579914	15783	-1
37	KWMTBOMO02047	4	11050837	5408	1	SWUPr00062590	5	28556831	4299	-1
0	KWMTBOMO02048	4	11069146	11765	-1	SWUPr00062580	5	28541485	10013	1
0	KWMTBOMO02050	4	11076447	1784	1	SWUPr00062570	5	28539850	3231	-1
0	KWMTBOMO02051	4	11080946	2450	-1	SWUPr00062560	5	28534764	1253	1
37	KWMTBOMO02053	4	11116587	10342	1	SWUPr00062530	5	28494066	16647	-1
37	KWMTBOMO02054	4	11141196	8487	-1	SWUPr00062510	5	28466205	5577	1
37	KWMTBOMO02059	4	11199856	2523	-1	SWUPr00062480	5	28392206	1139	1
0	KWMTBOMO02068	4	11272987	4976	1	SWUPr00062390	5	28335257	1462	-1
38	KWMTBOMO02073	4	11491498	1767	1	SWUPr00062310	5	28106636	3501	1
0	KWMTBOMO02074	4	11500557	1342	-1	SWUPr00062330	5	28116385	1033	-1
0	KWMTBOMO02075	4	11502008	7295	1	SWUPr00062290	5	28083498	4042	-1
38	KWMTBOMO02076	4	11510108	1051	1	SWUPr00062280	5	28075257	824	-1
38	KWMTBOMO02077	4	11535227	15539	-1	SWUPr00062270	5	28046560	18252	1
0	KWMTBOMO02106	4	12299102	9049	-1	SWUPr00063750	5	31397806	50071	-1
0	KWMTBOMO02111	4	12380113	2101	1	SWUPr00063800	5	31457551	5596	1
0	KWMTBOMO02112	4	12383692	1268	-1	SWUPr00063810	5	31464466	1188	-1
0	KWMTBOMO02114	4	12398983	41588	1	SWUPr00063830	5	31488976	10632	1
0	KWMTBOMO02116	4	12454173	6224	1	SWUPr00063850	5	31509944	5567	1
0	KWMTBOMO02117	4	12479522	18257	-1	SWUPr00063860	5	31520742	3997	-1
0	KWMTBOMO02118	4	12481413	2909	1	SWUPr00063880	5	31557122	7277	1
0	KWMTBOMO02121	4	12500463	8829	1	SWUPr00063900	5	31570129	7360	1
0	KWMTBOMO02122	4	12514562	4126	-1	SWUPr00063910	5	31608525	7582	-1
0	KWMTBOMO02123	4	12515703	4604	1	SWUPr00063920	5	31610472	4491	1
39	KWMTBOMO02131	4	12609372	4130	-1	SWUPr00063960	5	31683419	2586	-1
39	KWMTBOMO02132	4	12614862	2799	-1	SWUPr00063970	5	31693740	2222	1
39	KWMTBOMO02136	4	12669487	1856	1	SWUPr00064000	5	31725171	2867	1
0	KWMTBOMO02139	4	12699297	1870	1	SWUPr00064040	5	31763034	1433	-1
0	KWMTBOMO02141	4	12710117	4579	1	SWUPr00064050	5	31764120	4143	1
39	KWMTBOMO02143	4	12735056	12872	-1	SWUPr00064060	5	31787503	16564	-1
39	KWMTBOMO02146	4	12740817	15704	1	SWUPr00064080	5	31789541	33362	1
0	KWMTBOMO02147	4	12760686	2071	-1	SWUPr00064090	5	31827899	3431	-1
0	KWMTBOMO02148	4	12764597	1562	1	SWUPr00064100	5	31828881	1610	1
0	KWMTBOMO02149	4	12772786	6438	-1	SWUPr00064110	5	31843903	10704	-1
0	KWMTBOMO02150	4	12774117	8482	1	SWUPr00064120	5	31846684	6244	1
0	KWMTBOMO02151	4	12788586	5218	-1	SWUPr00064130	5	31860963	7013	-1
0	KWMTBOMO02152	4	12793787	25261	1	SWUPr00064160	5	31887011	26192	1
39	KWMTBOMO02157	4	12954617	1819	1	SWUPr00064200	5	32018194	742	1
39	KWMTBOMO02158	4	12963447	11957	1	SWUPr00064230	5	32045935	8529	1
39	KWMTBOMO02159	4	12986756	8902	-1	SWUPr00064250	5	32079676	6489	-1
40	KWMTBOMO02174	4	13194777	4357	1	SWUPr00064430	5	32336020	2708	1
40	KWMTBOMO02175	4	13235636	30841	-1	SWUPr00064440	5	32351071	5268	-1
40	KWMTBOMO02182	4	13332857	3994	1	SWUPr00064450	5	32470380	3329	1
40	KWMTBOMO02189	4	13498146	6109	-1	SWUPr00064460	5	32579274	6631	-1
40	KWMTBOMO02190	4	13526876	24309	-1	SWUPr00064470	5	32592220	8757	-1
40	KWMTBOMO02192	4	13661536	28432	-1	SWUPr00064490	5	32700956	4574	-1
40	KWMTBOMO02194	4	13732986	8289	-1	SWUPr00064520	5	32821432	13033	-1
0	KWMTBOMO02196	4	13771426	21722	-1	SWUPr00064540	5	32855005	24548	-1
0	KWMTBOMO02198	4	13791816	9386	-1	SWUPr00064570	5	32898677	14784	-1
0	KWMTBOMO02199	4	13810256	14392	-1	SWUPr00064580	5	32912500	11430	-1
0	KWMTBOMO02200	4	13818347	8883	1	SWUPr00064590	5	32916397	4459	1
0	KWMTBOMO02202	4	13844586	6200	-1	SWUPr00064620	5	32935911	5101	-1
0	KWMTBOMO02203	4	13850497	1410	1	SWUPr00064630	5	32938607	577	1
0	KWMTBOMO02208	4	13931562	6392	1	SWUPr00064700	5	33053443	13015	1
0	KWMTBOMO02210	4	13951341	6624	-1	SWUPr00064710	5	33072061	4980	-1
0	KWMTBOMO02211	4	13952482	21653	1	SWUPr00064720	5	33080051	29923	1
0	KWMTBOMO02221	4	14205671	10191	-1	SWUPr00064820	5	33341265	14593	-1
0	KWMTBOMO02222	4	14209242	5906	1	SWUPr00064830	5	33346732	5546	1
0	KWMTBOMO02223	4	14232191	13171	-1	SWUPr00064840	5	33369574	12329	-1
0	KWMTBOMO02224	4	14235272	10164	1	SWUPr00064850	5	33376358	8613	1
41	KWMTBOMO02225	4	14251731	2413	-1	SWUPr00064860	5	33392487	2074	-1
41	KWMTBOMO02229	4	14351405	4608	-1	SWUPr00064880	5	33517134	15284	-1
41	KWMTBOMO02230	4	14352236	5574	1	SWUPr00064890	5	33518081	5719	1
0	KWMTBOMO02231	4	14370195	8481	-1	SWUPr00064900	5	33552115	26456	-1
0	KWMTBOMO02232	4	14386545	14240	-1	SWUPr00064910	5	33563783	9374	-1
0	KWMTBOMO02237	4	14456126	22786	1	SWUPr00064960	5	33626249	22636	1
0	KWMTBOMO02238	4	14489036	2887	1	SWUPr00064970	5	33661003	2773	1
0	KWMTBOMO02241	4	14515766	2869	1	SWUPr00064990	5	33711769	1554	1
41	KWMTBOMO02249	4	14765242	7024	1	SWUPr00065050	5	34066997	14075	1
41	KWMTBOMO02251	4	14831401	47355	-1	SWUPr00065070	5	34129378	9977	-1
41	KWMTBOMO02269	4	15560446	3858	1	SWUPr00065240	5	34844942	2957	1
0	KWMTBOMO02272	4	15803965	18635	-1	SWUPr00065280	5	35105023	3471	-1
0	KWMTBOMO02274	4	15834035	1511	-1	SWUPr00065310	5	35135194	1782	-1
0	KWMTBOMO02275	4	15845525	1347	-1	SWUPr00065330	5	35142473	2163	-1
41	KWMTBOMO02278	4	15941726	2204	1	SWUPr00065380	5	35296318	2373	1
41	KWMTBOMO02286	4	16384671	982	1	SWUPr00065400	5	35762078	7128	1
41	KWMTBOMO02291	4	16992020	1082	-1	SWUPr00065460	5	36431200	737	-1
41	KWMTBOMO02292	4	17035020	1490	-1	SWUPr00065470	5	36475493	644	-1
41	KWMTBOMO02293	4	17048111	13024	1	SWUPr00065480	5	36493204	16047	1
41	KWMTBOMO02294	4	17120210	15484	-1	SWUPr00065490	5	36591112	26428	-1
41	KWMTBOMO02295	4	17120931	5383	1	SWUPr00065500	5	36593697	11081	1
0	KWMTBOMO02296	4	17146720	12004	-1	SWUPr00065510	5	36622576	9504	-1
0	KWMTBOMO02297	4	17149041	4541	1	SWUPr00065520	5	36623622	8015	1
0	KWMTBOMO02300	4	17214374	20690	-1	SWUPr00065530	5	36677615	38787	-1
0	KWMTBOMO02302	4	17255314	6496	-1	SWUPr00065590	5	36721987	9627	-1
0	KWMTBOMO02308	4	17351214	4057	-1	SWUPr00065700	5	36866250	7361	-1
0	KWMTBOMO02309	4	17352115	3726	1	SWUPr00065720	5	36873795	4380	1
0	KWMTBOMO02318	4	17728681	84830	-1	SWUPr00065770	5	37276393	8012	-1
0	KWMTBOMO02320	4	17775821	3093	-1	SWUPr00065800	5	37457588	3618	-1
41	KWMTBOMO02325	4	17822952	44522	1	SWUPr00065840	5	37509369	54607	1
41	KWMTBOMO02327	4	17877002	4537	1	SWUPr00065880	5	37589256	9037	1
41	KWMTBOMO02328	4	17886362	3295	1	SWUPr00065900	5	37608205	2818	1
41	KWMTBOMO02329	4	17895821	6078	-1	SWUPr00065860	5	37619287	38642	-1
42	KWMTBOMO02355	5	106896	3465	1	SWUPr00045680	4	20207840	1440	1
42	KWMTBOMO02357	5	119956	2347	1	SWUPr00045710	4	20227928	2374	1
42	KWMTBOMO02358	5	132625	7098	-1	SWUPr00045730	4	20239162	5582	-1
42	KWMTBOMO02376	5	643233	635	-1	SWUPr00045860	4	20674751	506	-1
42	KWMTBOMO02383	5	724103	4206	-1	SWUPr00045900	4	20750984	6119	-1
42	KWMTBOMO02384	5	779024	10001	1	SWUPr00045910	4	20777356	8721	1
42	KWMTBOMO02385	5	810483	11745	-1	SWUPr00045920	4	20810395	12084	-1
42	KWMTBOMO02386	5	829333	9108	-1	SWUPr00045930	4	20832287	10098	-1
0	KWMTBOMO02392	5	1014513	6248	-1	SWUPr00045980	4	20987918	5666	-1
0	KWMTBOMO02393	5	1017834	32080	1	SWUPr00045990	4	20995116	16925	1
0	KWMTBOMO02394	5	1063491	1847	-1	SWUPr00046000	4	21044018	1594	-1
0	KWMTBOMO02395	5	1083591	18161	-1	SWUPr00046010	4	21063189	15529	-1
0	KWMTBOMO02399	5	1125811	3658	-1	SWUPr00046030	4	21090300	24086	-1
0	KWMTBOMO02400	5	1129572	61253	1	SWUPr00046040	4	21104487	51331	1
0	KWMTBOMO02401	5	1197397	2617	-1	SWUPr00046050	4	21160650	1158	-1
0	KWMTBOMO02402	5	1197878	2007	1	SWUPr00046070	4	21163552	1302	1
42	KWMTBOMO02403	5	1282547	79514	-1	SWUPr00046080	4	21235227	65585	-1
42	KWMTBOMO02414	5	1591777	2128	-1	SWUPr00046190	4	21522762	3001	-1
0	KWMTBOMO02415	5	1592348	2907	1	SWUPr00046200	4	21523903	2819	1
0	KWMTBOMO02416	5	1625817	28838	-1	SWUPr00046210	4	21547147	17454	-1
0	KWMTBOMO02418	5	1736307	5866	-1	SWUPr00044630	4	17505772	5506	1
0	KWMTBOMO02419	5	1739808	8377	1	SWUPr00044620	4	17489593	3078	-1
